,0,1
265,"You hear speech, vehicle, fowl, arrow, and outside, rural or natural and see a man standing by a bicycle with another man holding the handlebar",1.85
266,"You hear speech, vehicle, fowl, arrow, and outside, rural or natural and see the man is riding his bike while wearing an outfit",1.85
267,"You hear speech, vehicle, fowl, arrow, and outside, rural or natural and see a young man is holding his bicycle and gesturing",1.85
268,"You hear speech, vehicle, fowl, gunshot, gunfire, and animal and see a man holding a baseball bat on a dirt field",2.0
269,"You hear speech, vehicle, fowl, gunshot, gunfire, and animal and see a man wearing an orange jacket and a bicycle",2.0
270,"You hear speech, vehicle, fowl, gunshot, gunfire, and animal and see a man in full racing gear standing next to a motorcycle",2.0
271,"You hear speech, vehicle, fowl, gunshot, gunfire, and animal and see a man with a helmet, jacket and skis standing next to his bike",2.0
272,"You hear speech, gunshot, gunfire, vehicle, music, and fowl and see a man standing with his bike in the dirt",2.0
273,"You hear speech, gunshot, gunfire, vehicle, music, and fowl and see the man is riding his bike in a dirt area",2.0
274,"You hear speech, gunshot, gunfire, vehicle, music, and fowl and see a man stands near an open dirt area while wearing an uniform",2.0
275,"You hear speech, gunshot, gunfire, vehicle, music, and fowl and see a person standing next to some trees near dirt",2.0
276,"You hear speech, vehicle, fowl, animal, and music and see a man holding a bike and a small motorcycle",1.45
277,"You hear speech, vehicle, fowl, animal, and music and see a man in dirtsuit next to a bicycle",1.45
278,"You hear speech, vehicle, fowl, animal, and music and see the man is posing in his bike outfit",1.45
279,"You hear speech, vehicle, fowl, animal, and music and see a man in yellow shirt on dirt road next to bike",1.45
280,"You hear speech, vehicle, car, outside, urban or manmade, and outside, rural or natural and see a man holding a bike next to an open road",1.4
281,"You hear speech, vehicle, car, outside, urban or manmade, and outside, rural or natural and see a man with a yellow shirt on standing by a bike",1.4
282,"You hear speech, vehicle, car, outside, urban or manmade, and outside, rural or natural and see man standing next to his bicycle in a dirt field",1.4
283,"You hear speech, vehicle, car, outside, urban or manmade, and outside, rural or natural and see man with a yellow shirt on and protective gear walking next to his bike",1.4
284,"You hear speech, vehicle, music, car, and gunshot, gunfire and see the man is posing next to his bike",1.4
285,"You hear speech, vehicle, music, car, and gunshot, gunfire and see a man with a bike and a helmet walking away from the camera",1.4
286,"You hear speech, vehicle, music, car, and gunshot, gunfire and see the cyclist is standing in the dirt with his bicycle",1.4
287,"You hear speech, vehicle, music, car, and gunshot, gunfire and see a man is holding a bike on his arm",1.4
288,"You hear speech, vehicle, car, boat, water vehicle, and outside, rural or natural and see a man in yellow jacket next to a motorcycle",1.25
289,"You hear speech, vehicle, car, boat, water vehicle, and outside, rural or natural and see there is a male cyclist that is riding",1.25
290,"You hear speech, vehicle, car, boat, water vehicle, and outside, rural or natural and see the young man is wearing his bike uniform",1.25
291,"You hear speech, vehicle, car, boat, water vehicle, and outside, rural or natural and see a man is wearing a yellow shirt and carrying a bike",1.25
292,"You hear speech, vehicle, motorcycle, silence, and music and see a person standing next to a motorcycle",1.25
293,"You hear speech, vehicle, motorcycle, silence, and music and see a man that is standing near a bike",1.25
294,"You hear speech, vehicle, motorcycle, silence, and music and see a mountain in the dirt with trees around it",1.25
295,"You hear speech, vehicle, motorcycle, silence, and music and see a dirt hill in the desert with trees around",1.25
296,"You hear vehicle, speech, motorcycle, music, and accelerating, revving, vroom and see a person riding on the back of a dirt bike",1.9
297,"You hear vehicle, speech, motorcycle, music, and accelerating, revving, vroom and see a yellow fire hydrant sitting on top of a grass covered hillside",1.9
298,"You hear vehicle, speech, motorcycle, music, and accelerating, revving, vroom and see a man riding a bike down a hill",1.9
299,"You hear vehicle, speech, motorcycle, music, and accelerating, revving, vroom and see an orange truck with black wheels is riding on top of some dirt",1.9
300,"You hear vehicle, speech, motorcycle, silence, and music and see a person on a motorcycle doing a trick",3.5
301,"You hear vehicle, speech, motorcycle, silence, and music and see a motor bike riding through the air in front of trees",3.5
302,"You hear vehicle, speech, motorcycle, silence, and music and see a view of an old country scene in the middle of nowhere",3.5
303,"You hear vehicle, speech, motorcycle, silence, and music and see a person doing tricks on a motorcycle in a field",3.5
304,"You hear vehicle, speech, motorcycle, music, and accelerating, revving, vroom and see a person performing a trick on a skateboard on the ground",2.9
305,"You hear vehicle, speech, motorcycle, music, and accelerating, revving, vroom and see a motorcycle rider performing a jump while jumping",2.9
306,"You hear vehicle, speech, motorcycle, music, and accelerating, revving, vroom and see a blurry photo of a person riding a motorcycle",2.9
307,"You hear vehicle, speech, motorcycle, music, and accelerating, revving, vroom and see a man riding on the back of a dirt bike",2.9
308,"You hear vehicle, speech, motorcycle, accelerating, revving, vroom, and car and see a man wearing a yellow jacket is skiing in the mountains",3.1
309,"You hear vehicle, speech, motorcycle, accelerating, revving, vroom, and car and see a man riding a motorcycle down a dirt hill",3.1
310,"You hear vehicle, speech, motorcycle, accelerating, revving, vroom, and car and see an aerial view of a dirt field with trees",3.1
311,"You hear vehicle, speech, motorcycle, accelerating, revving, vroom, and car and see a man flying through the air while riding a bike",3.1
312,"You hear vehicle, speech, motorcycle, silence, and music and see a person parachutes in the blue sky on a clear day",3.4
313,"You hear vehicle, speech, motorcycle, silence, and music and see an extreme motorcyclist making a stunt on a dirt bike",3.4
314,"You hear vehicle, speech, motorcycle, silence, and music and see a motorcycle rider taking a high leap over a dirt field",3.4
315,"You hear vehicle, speech, motorcycle, silence, and music and see a motor bike is flying through the sky over dirt",3.4
316,"You hear speech, vehicle, motorcycle, music, and silence and see a motorcycle rider jumps over a dirt road",3.9
317,"You hear speech, vehicle, motorcycle, music, and silence and see two people are riding motor cycles in the dirt",3.9
318,"You hear speech, vehicle, motorcycle, music, and silence and see a man riding on top of a motorcycle down a sandy field",3.9
319,"You hear speech, vehicle, motorcycle, music, and silence and see two men in the air riding bikes with trees behind them",3.9
320,"You hear vehicle, motorcycle, speech, clatter, and accelerating, revving, vroom and see a dirt bike rider is high in the air",3.05
321,"You hear vehicle, motorcycle, speech, clatter, and accelerating, revving, vroom and see a person on a bike doing a jump on a hill",3.05
322,"You hear vehicle, motorcycle, speech, clatter, and accelerating, revving, vroom and see a guy is kicking up dirt as he rides a motorcycle",3.05
323,"You hear vehicle, motorcycle, speech, clatter, and accelerating, revving, vroom and see a man riding a dirt bike across a field",3.05
324,"You hear vehicle, motorcycle, clatter, accelerating, revving, vroom, and outside, urban or manmade and see there is no image to describe on this page",2.9
325,"You hear vehicle, motorcycle, clatter, accelerating, revving, vroom, and outside, urban or manmade and see a dirt bike rider has his bike in the air",2.9
326,"You hear vehicle, motorcycle, clatter, accelerating, revving, vroom, and outside, urban or manmade and see a dirt bike rider is riding down a dirt road",2.9
327,"You hear vehicle, motorcycle, clatter, accelerating, revving, vroom, and outside, urban or manmade and see the man is riding a dirt bike on the dirt trail",2.9
328,"You hear vehicle, motorcycle, speech, silence, and accelerating, revving, vroom and see a man riding a dirt bike through a dirt field",2.3
329,"You hear vehicle, motorcycle, speech, silence, and accelerating, revving, vroom and see a man riding a dirt bike on top of a hill",2.3
330,"You hear vehicle, motorcycle, speech, silence, and accelerating, revving, vroom and see this person is riding his dirt bike on the field",2.3
331,"You hear vehicle, motorcycle, speech, silence, and accelerating, revving, vroom and see a person on a motorcycle riding in the sand",2.3
332,"You hear vehicle, motorcycle, speech, silence, and music and see a man riding on the back of a dirt bike",2.15
333,"You hear vehicle, motorcycle, speech, silence, and music and see a dirt biker with no shirt on is on a dirt trail",2.15
334,"You hear vehicle, motorcycle, speech, silence, and music and see there is a person riding a bike in the dirt",2.15
335,"You hear vehicle, motorcycle, speech, silence, and music and see a vehicle is kicking up dust from the mud",2.15
336,"You hear vehicle, speech, motorcycle, silence, and music and see a motorbike is sitting out in the sand",2.6
337,"You hear vehicle, speech, motorcycle, silence, and music and see a person on a dirt bike doing tricks",2.6
338,"You hear vehicle, speech, motorcycle, silence, and music and see a skier performing an aerial stunt on a sunny day",2.6
339,"You hear vehicle, speech, motorcycle, silence, and music and see a man on a motorcycle is in the air",2.6
340,"You hear vehicle, speech, clatter, accelerating, revving, vroom, and motorcycle and see a man on a bicycle is going down the street",4.15
341,"You hear vehicle, speech, clatter, accelerating, revving, vroom, and motorcycle and see a child on a bicycle in the dirt",4.15
342,"You hear vehicle, speech, clatter, accelerating, revving, vroom, and motorcycle and see a man riding on the back of a motorcycle",4.15
343,"You hear vehicle, speech, clatter, accelerating, revving, vroom, and motorcycle and see a person on a bike with an orange jersey and a helmet",4.15
344,"You hear vehicle, motorcycle, speech, outside, rural or natural, and music and see two people riding a dirt bike on a desert road",2.55
345,"You hear vehicle, motorcycle, speech, outside, rural or natural, and music and see a man riding a dirt bike on a trail",2.55
346,"You hear vehicle, motorcycle, speech, outside, rural or natural, and music and see a child on a motorcycle riding down a trail",2.55
347,"You hear vehicle, motorcycle, speech, outside, rural or natural, and music and see a dirt bike rider speeds around the track",2.55
348,"You hear vehicle, motorcycle, lawn mower, outside, rural or natural, and outside, urban or manmade and see a dirt biker rides on the red dirt",2.55
349,"You hear vehicle, motorcycle, lawn mower, outside, rural or natural, and outside, urban or manmade and see a man on a dirt bike rides on a dirt hill",2.55
350,"You hear vehicle, motorcycle, lawn mower, outside, rural or natural, and outside, urban or manmade and see man on dirt bike going over the hill",2.55
351,"You hear vehicle, motorcycle, lawn mower, outside, rural or natural, and outside, urban or manmade and see a motocross rider turning into a trick while riding",2.55
352,"You hear vehicle, motorcycle, clatter, whir, and speech and see a man riding on the back of a dirt bike in the sand",2.15
353,"You hear vehicle, motorcycle, clatter, whir, and speech and see a person riding on the back of a dirt bike",2.15
354,"You hear vehicle, motorcycle, clatter, whir, and speech and see a dirt bike rider riding along the desert",2.15
355,"You hear vehicle, motorcycle, clatter, whir, and speech and see a man wearing a yellow and white outfit on top of a dirt bike",2.15
356,"You hear speech, vehicle, car, music, and gunshot, gunfire and see there is a male holding a ski that has been taken apart",2.25
357,"You hear speech, vehicle, car, music, and gunshot, gunfire and see man in striped jacket holding blue snowboard with black helmet",2.25
358,"You hear speech, vehicle, car, music, and gunshot, gunfire and see man in a yellow coat standing near a black motorcycle",2.25
359,"You hear speech, vehicle, car, music, and gunshot, gunfire and see a man riding on the back of a motorcycle down a desert road",2.25
360,"You hear speech, vehicle, boat, water vehicle, outside, rural or natural, and fowl and see a man riding a motorcycle in the desert",1.35
361,"You hear speech, vehicle, boat, water vehicle, outside, rural or natural, and fowl and see the man in yellow is riding his motorbike",1.35
362,"You hear speech, vehicle, boat, water vehicle, outside, rural or natural, and fowl and see a man standing on a dirt road wearing motorcycle gear",1.35
363,"You hear speech, vehicle, boat, water vehicle, outside, rural or natural, and fowl and see a man riding a motorcycle down a dirt road",1.35
364,"You hear speech, vehicle, music, outside, rural or natural, and car and see a man wearing a motorcycle helmet on top of dirt",1.45
365,"You hear speech, vehicle, music, outside, rural or natural, and car and see man standing with his bicycle in the middle of nowhere",1.45
366,"You hear speech, vehicle, music, outside, rural or natural, and car and see a man stands in the desert, with his motorcycle behind him",1.45
367,"You hear speech, vehicle, music, outside, rural or natural, and car and see a man riding a dirt bike across a desert field",1.45
368,"You hear speech, vehicle, music, outside, urban or manmade, and sigh and see a man standing near his bike in the desert",1.5
369,"You hear speech, vehicle, music, outside, urban or manmade, and sigh and see a man standing with a snowboard in the desert",1.5
370,"You hear speech, vehicle, music, outside, urban or manmade, and sigh and see a man riding on the back of a motorcycle",1.5
371,"You hear speech, vehicle, music, outside, urban or manmade, and sigh and see a man standing by his bike wearing gloves",1.5
372,"You hear speech, vehicle, wind, wind noise (microphone), and outside, rural or natural and see a young man is standing on a desert area with his motorcycle",1.65
373,"You hear speech, vehicle, wind, wind noise (microphone), and outside, rural or natural and see there is a man standing next to his bicycle",1.65
374,"You hear speech, vehicle, wind, wind noise (microphone), and outside, rural or natural and see man holding a helmet while standing in the sand",1.65
375,"You hear speech, vehicle, wind, wind noise (microphone), and outside, rural or natural and see the man is standing by his bike and has no wheels",1.65
376,"You hear speech, vehicle, music, gunshot, gunfire, and fowl and see there is a man holding a motorcycle in his hand",1.75
377,"You hear speech, vehicle, music, gunshot, gunfire, and fowl and see a man standing next to a motorcycle in the desert",1.75
378,"You hear speech, vehicle, music, gunshot, gunfire, and fowl and see there is a man standing next to a motorcycle",1.75
379,"You hear speech, vehicle, music, gunshot, gunfire, and fowl and see a man in an orange and white shirt holding a bottle in his left hand",1.75
380,"You hear speech, vehicle, fowl, music, and car and see a man standing next to his dirt bike",1.7
381,"You hear speech, vehicle, fowl, music, and car and see the man is looking at his motorcycle in the dirt",1.7
382,"You hear speech, vehicle, fowl, music, and car and see a man with protective gear standing next to his motorcycle",1.7
383,"You hear speech, vehicle, fowl, music, and car and see a man is standing next to a bike",1.7
384,"You hear speech, vehicle, car, outside, urban or manmade, and outside, rural or natural and see a man in dirt clothes standing next to a bike",1.45
385,"You hear speech, vehicle, car, outside, urban or manmade, and outside, rural or natural and see a man holding his motorcycle on a dirt trail",1.45
386,"You hear speech, vehicle, car, outside, urban or manmade, and outside, rural or natural and see a man in full racing gear standing with his motorcycle",1.45
387,"You hear speech, vehicle, car, outside, urban or manmade, and outside, rural or natural and see man in motorcycle outfit getting ready to ride the bike",1.45
388,"You hear speech, vehicle, music, car, and outside, rural or natural and see a man standing in the dirt holding his bike with its front tire",1.45
389,"You hear speech, vehicle, music, car, and outside, rural or natural and see a man holding his motorcycle in front of him",1.45
390,"You hear speech, vehicle, music, car, and outside, rural or natural and see a man holding up two different colored motorcycles",1.45
391,"You hear speech, vehicle, music, car, and outside, rural or natural and see a man holds his helmet while standing next to his motorcycle",1.45
392,"You hear speech, vehicle, gunshot, gunfire, music, and car and see there is a man that is standing by his motorcycle",1.6
393,"You hear speech, vehicle, gunshot, gunfire, music, and car and see man stands on dirt road next to his dirt bike",1.6
394,"You hear speech, vehicle, gunshot, gunfire, music, and car and see a man in the middle of a dirt road",1.6
395,"You hear speech, vehicle, gunshot, gunfire, music, and car and see a man in a yellow jacket holding a motorcycle helmet",1.6
396,"You hear speech, vehicle, wind, wind noise (microphone), and outside, rural or natural and see the man is standing in front of his bike",1.85
397,"You hear speech, vehicle, wind, wind noise (microphone), and outside, rural or natural and see a man standing by a motorcycle in the dirt",1.85
398,"You hear speech, vehicle, wind, wind noise (microphone), and outside, rural or natural and see a man holds a helmet and snow board in his hand",1.85
399,"You hear speech, vehicle, wind, wind noise (microphone), and outside, rural or natural and see a person standing with their dirt bike and smiling",1.85
400,"You hear speech, vehicle, car, music, and outside, urban or manmade and see the man is wearing a yellow vest and carrying a snowboard",1.65
401,"You hear speech, vehicle, car, music, and outside, urban or manmade and see a man stands in a desert near his dirt bike",1.65
402,"You hear speech, vehicle, car, music, and outside, urban or manmade and see the man in the hoodie has on a helmet and glove",1.65
403,"You hear speech, vehicle, car, music, and outside, urban or manmade and see the man in the hoodie stands next to his dirt bike",1.65
404,"You hear speech, vehicle, car, wind, and boat, water vehicle and see man with gloves on standing next to a dirt bike",1.35
405,"You hear speech, vehicle, car, wind, and boat, water vehicle and see a man with his motorcycle in the desert",1.35
406,"You hear speech, vehicle, car, wind, and boat, water vehicle and see man holding up his helmet in the desert",1.35
407,"You hear speech, vehicle, car, wind, and boat, water vehicle and see a man standing with skis and helmet on the dirt",1.35
408,"You hear speech, vehicle, wind noise (microphone), wind, and music and see man riding his bike on a dirt trail",1.4
409,"You hear speech, vehicle, wind noise (microphone), wind, and music and see a man wearing a helmet holding his snow board",1.4
410,"You hear speech, vehicle, wind noise (microphone), wind, and music and see the man is holding a snowboard in his hand",1.4
411,"You hear speech, vehicle, wind noise (microphone), wind, and music and see a man with a helmet on a dirt bike",1.4
412,"You hear speech, vehicle, wind noise (microphone), wind, and music and see a man with gloves on is holding some skis",1.4
413,"You hear speech, vehicle, wind noise (microphone), wind, and music and see a man in a white, orange and black jacket holding something",1.4
414,"You hear speech, vehicle, wind noise (microphone), wind, and music and see a man is walking and carrying a motor bike",1.4
415,"You hear speech, vehicle, wind noise (microphone), wind, and music and see a man wearing a leather motorcycle vest holding something in one hand and wearing a helmet",1.4
416,"You hear speech, vehicle, wind, wind noise (microphone), and boat, water vehicle and see a man with a helmet and riding a motorcycle",1.7
417,"You hear speech, vehicle, wind, wind noise (microphone), and boat, water vehicle and see a man riding a motorcycle on top of dirt",1.7
418,"You hear speech, vehicle, wind, wind noise (microphone), and boat, water vehicle and see there is a man standing next to his motor bike",1.7
419,"You hear speech, vehicle, wind, wind noise (microphone), and boat, water vehicle and see a man is standing next to a motorcycle",1.7
420,"You hear speech, vehicle, music, car, and gunshot, gunfire and see the man is posing for the camera next to a dirt bike",1.7
421,"You hear speech, vehicle, music, car, and gunshot, gunfire and see a man in an orange and black jacket and helmet",1.7
422,"You hear speech, vehicle, music, car, and gunshot, gunfire and see a person standing near his motorcycle with dirt on the ground",1.7
423,"You hear speech, vehicle, music, car, and gunshot, gunfire and see man with a dirt bike in desert area",1.7
424,"You hear speech, vehicle, gunshot, gunfire, music, and car and see a man with a motorcycle helmet stands in the dirt",1.7
425,"You hear speech, vehicle, gunshot, gunfire, music, and car and see a man riding on top of a dirt bike next to a dry field",1.7
426,"You hear speech, vehicle, gunshot, gunfire, music, and car and see there is a man in an orange jacket riding his motorcycle",1.7
427,"You hear speech, vehicle, gunshot, gunfire, music, and car and see a man is wearing a yellow jacket on his motorbike",1.7
428,"You hear speech, vehicle, gunshot, gunfire, music, and outside, rural or natural and see a man standing next to his motorcycle outside",1.7
429,"You hear speech, vehicle, gunshot, gunfire, music, and outside, rural or natural and see a man holds up a baseball glove that is attached to his glove",1.7
430,"You hear speech, vehicle, gunshot, gunfire, music, and outside, rural or natural and see a person on a dirt bike with a helmet",1.7
431,"You hear speech, vehicle, gunshot, gunfire, music, and outside, rural or natural and see a man with gloves and a helmet standing next to a motor bike",1.7
432,"You hear speech, vehicle, wind, wind noise (microphone), and outside, rural or natural and see the man is standing next to his motorcycle",1.8
433,"You hear speech, vehicle, wind, wind noise (microphone), and outside, rural or natural and see a person holding a helmet in his hand in a desert",1.8
434,"You hear speech, vehicle, wind, wind noise (microphone), and outside, rural or natural and see man sitting on motorcycle in dirt area near dry terrain",1.8
435,"You hear speech, vehicle, wind, wind noise (microphone), and outside, rural or natural and see a man in an orange and black jacket sitting on a motorcycle",1.8
436,"You hear speech, vehicle, outside, rural or natural, outside, urban or manmade, and music and see a balding man standing next to his motorcycle in a dirt field",1.55
437,"You hear speech, vehicle, outside, rural or natural, outside, urban or manmade, and music and see a man is standing near some dirt and holding his motorcycle",1.55
438,"You hear speech, vehicle, outside, rural or natural, outside, urban or manmade, and music and see man holding a bike in a barren place",1.55
439,"You hear speech, vehicle, outside, rural or natural, outside, urban or manmade, and music and see the man stands holding his bike in the desert",1.55
440,"You hear speech, vehicle, car, outside, urban or manmade, and outside, rural or natural and see man on desert road with bike wearing protective gear",1.45
441,"You hear speech, vehicle, car, outside, urban or manmade, and outside, rural or natural and see a man on a motorcycle wearing a helmet",1.45
442,"You hear speech, vehicle, car, outside, urban or manmade, and outside, rural or natural and see a man in a helmet sitting next to a bike",1.45
443,"You hear speech, vehicle, car, outside, urban or manmade, and outside, rural or natural and see a man standing in the middle of nowhere on a dirt bike",1.45
444,"You hear speech, vehicle, music, car, and outside, rural or natural and see a man sitting on top of a dirt bike",1.35
445,"You hear speech, vehicle, music, car, and outside, rural or natural and see the man is holding his bike outside by himself",1.35
446,"You hear speech, vehicle, music, car, and outside, rural or natural and see a man with gloves and gloves on, is standing in the sand",1.35
447,"You hear speech, vehicle, music, car, and outside, rural or natural and see a man in an orange jacket and helmet standing by his motorcycle",1.35
448,"You hear speech, vehicle, music, outside, rural or natural, and car and see a man standing on the side of a dirt road",1.6
449,"You hear speech, vehicle, music, outside, rural or natural, and car and see a man is standing by his bike in the desert",1.6
450,"You hear speech, vehicle, music, outside, rural or natural, and car and see a man with a helmet and gloves standing next to his bike",1.6
451,"You hear speech, vehicle, music, outside, rural or natural, and car and see a man holds a snowboard and stands next to a bike",1.6
452,"You hear speech, vehicle, gunshot, gunfire, car, and outside, rural or natural and see there is a male biker sitting on his motorcycle",1.35
453,"You hear speech, vehicle, gunshot, gunfire, car, and outside, rural or natural and see man sitting on motorcycle next to dirt and arid area",1.35
454,"You hear speech, vehicle, gunshot, gunfire, car, and outside, rural or natural and see a man wearing a jacket standing with his dirt bike",1.35
455,"You hear speech, vehicle, gunshot, gunfire, car, and outside, rural or natural and see a man holding two motorcycle gears and wearing a jacket",1.35
456,"You hear speech, vehicle, gunshot, gunfire, car, and fowl and see a man standing next to his bike on the ground",1.35
457,"You hear speech, vehicle, gunshot, gunfire, car, and fowl and see man posing in front of dirt bike, surrounded by trees",1.35
458,"You hear speech, vehicle, gunshot, gunfire, car, and fowl and see man wearing yellow and black next to his dirt bike",1.35
459,"You hear speech, vehicle, gunshot, gunfire, car, and fowl and see this man is wearing an orange shirt and has a motorbike",1.35
460,"You hear speech, vehicle, outside, urban or manmade, car, and animal and see a man standing next to a motorcycle in a field",1.7
461,"You hear speech, vehicle, outside, urban or manmade, car, and animal and see a man standing by his bike on a field",1.7
462,"You hear speech, vehicle, outside, urban or manmade, car, and animal and see a man stands next to his motorcycle and is posing for a picture",1.7
463,"You hear speech, vehicle, outside, urban or manmade, car, and animal and see a man stands next to his dirt bike",1.7
464,"You hear speech, vehicle, gunshot, gunfire, artillery fire, and outside, urban or manmade and see a man is posing with his bike in the field",2.2
465,"You hear speech, vehicle, gunshot, gunfire, artillery fire, and outside, urban or manmade and see a man with gloves on holding onto a dirt bike",2.2
466,"You hear speech, vehicle, gunshot, gunfire, artillery fire, and outside, urban or manmade and see a man holding a bicycle standing by a tree",2.2
467,"You hear speech, vehicle, gunshot, gunfire, artillery fire, and outside, urban or manmade and see a man wearing a yellow and red uniform holding a dirt bike",2.2
468,"You hear speech, vehicle, wind, wind noise (microphone), and animal and see a man standing by his dirt bike on the side of a road",1.95
469,"You hear speech, vehicle, wind, wind noise (microphone), and animal and see the man in yellow is posing for a photo near his bike",1.95
470,"You hear speech, vehicle, wind, wind noise (microphone), and animal and see man with dirt bike in an open field",1.95
471,"You hear speech, vehicle, wind, wind noise (microphone), and animal and see the man is wearing protective gear and standing next to his motorcycle",1.95
472,"You hear speech, vehicle, wind, wind noise (microphone), and gunshot, gunfire and see a man standing next to a motorcycle on a dirt road",2.25
473,"You hear speech, vehicle, wind, wind noise (microphone), and gunshot, gunfire and see a man standing beside a dirt bike",2.25
474,"You hear speech, vehicle, wind, wind noise (microphone), and gunshot, gunfire and see a man wearing a motorcycle helmet while standing next to a dirt bike",2.25
475,"You hear speech, vehicle, wind, wind noise (microphone), and gunshot, gunfire and see the man is standing next to a parked dirt bike",2.25
476,"You hear speech, wind, vehicle, wind noise (microphone), and outside, rural or natural and see a man holding his bike and a dirt bike",2.0
477,"You hear speech, wind, vehicle, wind noise (microphone), and outside, rural or natural and see a man is standing next to a bike in the dirt",2.0
478,"You hear speech, wind, vehicle, wind noise (microphone), and outside, rural or natural and see a man wearing yellow and black clothes is standing by his motorcycle",2.0
479,"You hear speech, wind, vehicle, wind noise (microphone), and outside, rural or natural and see a man is standing in front of a dirt bike",2.0
480,"You hear speech, vehicle, gunshot, gunfire, artillery fire, and car and see a man in an orange and yellow t - shirt standing next to his dirt bike",2.2
481,"You hear speech, vehicle, gunshot, gunfire, artillery fire, and car and see a guy that is standing next to his dirt bike",2.2
482,"You hear speech, vehicle, gunshot, gunfire, artillery fire, and car and see a man standing next to a dirt bike",2.2
483,"You hear speech, vehicle, gunshot, gunfire, artillery fire, and car and see a person standing next to a dirt bike",2.2
484,"You hear speech, vehicle, outside, urban or manmade, animal, and gunshot, gunfire and see a man wearing a yellow suit holds a dirt bike next to some trees",2.5
485,"You hear speech, vehicle, outside, urban or manmade, animal, and gunshot, gunfire and see man in yellow and black jersey with motorcycle in dirt field",2.5
486,"You hear speech, vehicle, outside, urban or manmade, animal, and gunshot, gunfire and see a man standing next to his dirt bike on the ground",2.5
487,"You hear speech, vehicle, outside, urban or manmade, animal, and gunshot, gunfire and see a man stands by a dirt bike and is holding a helmet",2.5
488,"You hear speech, vehicle, wind, wind noise (microphone), and outside, urban or manmade and see man standing in the grass next to a motorcycle",2.3
489,"You hear speech, vehicle, wind, wind noise (microphone), and outside, urban or manmade and see a person standing next to a dirt bike and tree",2.3
490,"You hear speech, vehicle, wind, wind noise (microphone), and outside, urban or manmade and see a man stands next to his dirt bike",2.3
491,"You hear speech, vehicle, wind, wind noise (microphone), and outside, urban or manmade and see there is a man standing next to a motor bike",2.3
492,"You hear speech, vehicle, field recording, gunshot, gunfire, and artillery fire and see a man holding onto a motorcycle in the middle of the dirt",2.55
493,"You hear speech, vehicle, field recording, gunshot, gunfire, and artillery fire and see a man on a motorbike holding onto the tree",2.55
494,"You hear speech, vehicle, field recording, gunshot, gunfire, and artillery fire and see a person standing next to a dirt bike",2.55
495,"You hear speech, vehicle, field recording, gunshot, gunfire, and artillery fire and see a man stands next to a dirt bike by a tree",2.55
496,"You hear speech, vehicle, outside, urban or manmade, fowl, and gunshot, gunfire and see there is a man on a dirt bike drinking water",2.05
497,"You hear speech, vehicle, outside, urban or manmade, fowl, and gunshot, gunfire and see man drinking from a bottle while standing next to a motorcycle",2.05
498,"You hear speech, vehicle, outside, urban or manmade, fowl, and gunshot, gunfire and see a man with an orange jersey standing next to a red motorcycle",2.05
499,"You hear speech, vehicle, outside, urban or manmade, fowl, and gunshot, gunfire and see the man is on his bike by himself in the field",2.05
500,"You hear speech, vehicle, fowl, animal, and outside, rural or natural and see a man standing next to a motorcycle in a field",2.1
501,"You hear speech, vehicle, fowl, animal, and outside, rural or natural and see a man standing next to a dirt bike in front of a tree",2.1
502,"You hear speech, vehicle, fowl, animal, and outside, rural or natural and see a man is standing near his motorcycle and tree",2.1
503,"You hear speech, vehicle, fowl, animal, and outside, rural or natural and see man standing next to parked motorcycle in the grass",2.1
504,"You hear speech, vehicle, animal, outside, rural or natural, and gunshot, gunfire and see the young person is posing with a motorcycle",1.75
505,"You hear speech, vehicle, animal, outside, rural or natural, and gunshot, gunfire and see man holding onto small motorcycle while wearing orange and yellow clothes",1.75
506,"You hear speech, vehicle, animal, outside, rural or natural, and gunshot, gunfire and see man standing beside his dirt bike next to a small tree",1.75
507,"You hear speech, vehicle, animal, outside, rural or natural, and gunshot, gunfire and see man in full protective clothing stands near his dirt bike",1.75
508,"You hear speech, gunshot, gunfire, vehicle, music, and fowl and see a man with a dirt bike standing next to a tree",1.7
509,"You hear speech, gunshot, gunfire, vehicle, music, and fowl and see the man is standing beside the motorcycle in the field",1.7
510,"You hear speech, gunshot, gunfire, vehicle, music, and fowl and see the man stands in a field with his motorcycle",1.7
511,"You hear speech, gunshot, gunfire, vehicle, music, and fowl and see a man is standing next to a dirt bike",1.7
512,"You hear speech, vehicle, gunshot, gunfire, wind, and boat, water vehicle and see a man in full gear standing by his motorbike",1.65
513,"You hear speech, vehicle, gunshot, gunfire, wind, and boat, water vehicle and see a man with his bike on the dirt road",1.65
514,"You hear speech, vehicle, gunshot, gunfire, wind, and boat, water vehicle and see a man wearing yellow stands next to his bike",1.65
515,"You hear speech, vehicle, gunshot, gunfire, wind, and boat, water vehicle and see a man with dirt bike standing next to a tree",1.65
516,"You hear speech, gunshot, gunfire, vehicle, fowl, and machine gun and see the man is on a dirt bike with a helmet",1.7
517,"You hear speech, gunshot, gunfire, vehicle, fowl, and machine gun and see man in yellow and black outfit standing next to dirt bike",1.7
518,"You hear speech, gunshot, gunfire, vehicle, fowl, and machine gun and see a person in yellow is next to a dirt bike",1.7
519,"You hear speech, gunshot, gunfire, vehicle, fowl, and machine gun and see a man standing next to his dirt bike in the grass",1.7
520,"You hear speech, gunshot, gunfire, vehicle, outside, rural or natural, and fowl and see a man is standing near a dirt bike",1.95
