,0,1
270,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see the dog is taking a nap with his owner",1.75
271,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see a person with a white dog sitting on the floor",1.75
272,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see a man that is petting a small dog on the floor",1.75
273,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see a man petting his dog on the floor in front of a white couch",1.75
274,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see a person laying on the floor next to a white dog",1.75
275,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see man playing with a dog in a house",1.75
276,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a man is playing with a white dog",1.55
277,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a man that is on the ground with a dog",1.55
278,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a man is laying on the floor with a white dog",1.55
279,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see man plays with his dog while he lays down",1.55
280,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a man holding his dog on the ground",1.55
281,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see man playing with a white dog on the floor",1.55
282,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a man is playing with a dog on the floor",1.55
283,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a man is playing with his small dog",1.55
284,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a man playing with a small white dog",1.55
285,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a man playing with a white dog on the floor",1.55
286,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a man holding the leash of his white dog",1.55
287,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a man petting a dog while lying on the floor",1.55
288,"You hear speech, music, female speech, woman speaking, conversation, and narration, monologue and see a man holding a dog while laying on the ground",1.9
289,"You hear speech, music, female speech, woman speaking, conversation, and narration, monologue and see a man is touching the toe of a white dog",1.9
290,"You hear speech, music, female speech, woman speaking, conversation, and narration, monologue and see a man playing with his small white dog on the floor",1.9
291,"You hear speech, music, female speech, woman speaking, conversation, and narration, monologue and see the man is playing with his dog in front of him",1.9
292,"You hear speech, music, female speech, woman speaking, conversation, and narration, monologue and see a young man playing with a dog on the floor",1.9
293,"You hear speech, music, female speech, woman speaking, conversation, and narration, monologue and see there is a male in the picture and he has a dog",1.9
294,"You hear speech, music, female speech, woman speaking, conversation, and narration, monologue and see a man and his dog laying down next to each other",1.9
295,"You hear speech, music, female speech, woman speaking, conversation, and narration, monologue and see a man is playing with a dog on the floor",1.9
296,"You hear speech, music, female speech, woman speaking, conversation, and narration, monologue and see man playing with white dog laying on the floor",1.9
297,"You hear speech, music, female speech, woman speaking, conversation, and narration, monologue and see a young man pets a white dog while the other lays down on the floor",1.9
298,"You hear speech, music, female speech, woman speaking, conversation, and narration, monologue and see man looking at his white dog lying on the floor",1.9
299,"You hear speech, music, female speech, woman speaking, conversation, and narration, monologue and see a man playing with a dog on the floor",1.9
300,"You hear music, speech, narration, monologue, female speech, woman speaking, and plop and see a man is petting a dog while laying on the floor",2.05
301,"You hear music, speech, narration, monologue, female speech, woman speaking, and plop and see a man playing with his dog in the living room",2.05
302,"You hear music, speech, narration, monologue, female speech, woman speaking, and plop and see a man that is petting a dog on the ground",2.05
303,"You hear music, speech, narration, monologue, female speech, woman speaking, and plop and see man touching his dog's ear on the floor",2.05
304,"You hear music, speech, narration, monologue, female speech, woman speaking, and plop and see a person kneeling down next to a dog on the floor",2.05
305,"You hear music, speech, narration, monologue, female speech, woman speaking, and plop and see man playing with a dog on the floor next to a couch",2.05
306,"You hear music, speech, narration, monologue, female speech, woman speaking, and plop and see there is a man that is giving his dog a treat",2.05
307,"You hear music, speech, narration, monologue, female speech, woman speaking, and plop and see a brown and white dog being groomed by a person",2.05
308,"You hear music, speech, narration, monologue, female speech, woman speaking, and plop and see a dog grooming it's long haired human being brushed",2.05
309,"You hear music, speech, narration, monologue, female speech, woman speaking, and plop and see this dog is being groomed by an individual",2.05
310,"You hear music, speech, narration, monologue, female speech, woman speaking, and plop and see the dog is getting hair cut at the hair salon",2.05
311,"You hear music, speech, narration, monologue, female speech, woman speaking, and plop and see a person touching a dog's snout while it looks like he has taken the leash out",2.05
312,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a dog getting its hair brushed by a person",2.0
313,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a woman is grooming her dog while the dog has its paw in it's mouth",2.0
314,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a large brown dog is being groomed by someone",2.0
315,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a woman is grooming a small dog's fur",2.0
316,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a woman pets a small dog while his paw is on the table",2.0
317,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a brown dog sitting on top of a wooden floor",2.0
318,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a woman getting her pet groomed with a dog",2.0
319,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a person brushing their dog's hair in the day",2.0
320,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a dog getting his hair comb by a person at a pet store",2.0
321,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a dog getting groomed by it's owner and a hand",2.0
322,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see someone is grooming the tail of a dog",2.0
323,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a dog getting his hair cut by someone",2.0
324,"You hear speech, music, female speech, woman speaking, narration, monologue, and spray and see an image of a dog getting his foot washed",2.85
325,"You hear speech, music, female speech, woman speaking, narration, monologue, and spray and see an older person is grooming the dog's hair",2.85
326,"You hear speech, music, female speech, woman speaking, narration, monologue, and spray and see a dog being groomed with a blow dryer",2.85
327,"You hear speech, music, female speech, woman speaking, narration, monologue, and spray and see a person is using a shear on the mane of a horse",2.85
328,"You hear speech, music, female speech, woman speaking, narration, monologue, and spray and see two hands are grooming a white horse",2.85
329,"You hear speech, music, female speech, woman speaking, narration, monologue, and spray and see a close up of a person combing a horse",2.85
330,"You hear speech, music, female speech, woman speaking, narration, monologue, and spray and see a person uses an electronic device on a horse",2.85
331,"You hear speech, music, female speech, woman speaking, narration, monologue, and spray and see there is an animal being trimming the fur of it",2.85
332,"You hear speech, music, female speech, woman speaking, narration, monologue, and spray and see there is a person that is combing the tail of a horse",2.85
333,"You hear speech, music, female speech, woman speaking, narration, monologue, and spray and see a woman sheering the fur of a dog",2.85
334,"You hear speech, music, female speech, woman speaking, narration, monologue, and spray and see a person that is brushing the side of a pony",2.85
335,"You hear speech, music, female speech, woman speaking, narration, monologue, and spray and see the person is grooming a small furry animal",2.85
336,"You hear speech, music, narration, monologue, female speech, woman speaking, and inside, small room and see someone has their hands on the nose of a cow",2.7
337,"You hear speech, music, narration, monologue, female speech, woman speaking, and inside, small room and see someone trimming the fur of an animal",2.7
338,"You hear speech, music, narration, monologue, female speech, woman speaking, and inside, small room and see someone is brushing the fur of a horse",2.7
339,"You hear speech, music, narration, monologue, female speech, woman speaking, and inside, small room and see a person putting something in a small animal's ear",2.7
340,"You hear speech, music, narration, monologue, female speech, woman speaking, and inside, small room and see a woman is grooming a horse with her shears",2.7
341,"You hear speech, music, narration, monologue, female speech, woman speaking, and inside, small room and see there is a dog's head being brushed with something white",2.7
342,"You hear speech, music, narration, monologue, female speech, woman speaking, and inside, small room and see a person is brushing the side of a horse's hair",2.7
343,"You hear speech, music, narration, monologue, female speech, woman speaking, and inside, small room and see two hands holding a horse's ear to it",2.7
344,"You hear speech, music, narration, monologue, female speech, woman speaking, and inside, small room and see a man shaving the fur of a horse",2.7
345,"You hear speech, music, narration, monologue, female speech, woman speaking, and inside, small room and see a person is grooming a sheeps fur for the day",2.7
346,"You hear speech, music, narration, monologue, female speech, woman speaking, and inside, small room and see a woman holds onto the tail of a horse",2.7
347,"You hear speech, music, narration, monologue, female speech, woman speaking, and inside, small room and see a person that is grooming a horse's fur",2.7
348,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a woman is petting the fur on a horse",3.0
349,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a woman is shearing the mane of a furry dog",3.0
350,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see an older person's hands tending to their dog",3.0
351,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see the person is brushing the pony's fur with a brush",3.0
352,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a person getting an ear comb by an animal",3.0
353,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see the small dog has its teeth brushed up by a person's hand",3.0
354,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a close up of someone petting a dog on the head",3.0
355,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a dog being sheared by another person",3.0
356,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a close up of a person cutting a horse's fur",3.0
357,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a woman shearing a small dog's fur with scissors",3.0
358,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see someone cuts up a horse's mane with a pair of pliers",3.0
359,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see two dogs getting their hair cut with a shear",3.0
360,"You hear music, speech, animal, silence, and telephone bell ringing and see a dog getting a haircut by someone using a pair of scissors",2.7
361,"You hear music, speech, animal, silence, and telephone bell ringing and see the woman is caring her dog for grooming",2.7
362,"You hear music, speech, animal, silence, and telephone bell ringing and see a woman has some scissors in her hand",2.7
363,"You hear music, speech, animal, silence, and telephone bell ringing and see someone trimming a dog's fur with a pair of scissors",2.7
364,"You hear music, speech, animal, silence, and telephone bell ringing and see the dog is being trimmed by the person holding it",2.7
365,"You hear music, speech, animal, silence, and telephone bell ringing and see a dog has its teeth brushed and is getting groomed",2.7
366,"You hear music, speech, animal, silence, and telephone bell ringing and see a white dog gets a haircut by its owner",2.7
367,"You hear music, speech, animal, silence, and telephone bell ringing and see a person cutting hair with scissors at the head of a horse",2.7
368,"You hear music, speech, animal, silence, and telephone bell ringing and see a person is cutting a feather into a horse's mane",2.7
369,"You hear music, speech, animal, silence, and telephone bell ringing and see someone is shearing the fur of a pony",2.7
370,"You hear music, speech, animal, silence, and telephone bell ringing and see a person is shaving off a horse hair",2.7
371,"You hear music, speech, animal, silence, and telephone bell ringing and see the person is cutting the horse's fur with scissors",2.7
372,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see the woman's hands are cutting her fur",3.55
373,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a woman cutting hair in an open area",3.55
374,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a person cutting another person's hair with scissors",3.55
375,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a woman shaving her horse with an electric shaver",3.55
376,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a person holding up a cat on a leash while it is being shaved",3.55
377,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see someone is grooming the dog's hair while she looks on",3.55
378,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a horse is being groomed by the person in a salon",3.55
379,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a man getting his haircut by a dog",3.55
380,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see dog looking at the other side of a woman with her hair cutting",3.55
381,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see the dog is being examined by the human",3.55
382,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a blonde haired dog being groomed by someone",3.55
383,"You hear music, speech, female speech, woman speaking, narration, monologue, and speech synthesizer and see a woman grooming a horse with a dog's nose",3.55
384,"You hear speech, music, inside, small room, silence, and narration, monologue and see a dog has his tongue out and is getting a grooming with a large clipper",2.7
385,"You hear speech, music, inside, small room, silence, and narration, monologue and see a dog getting groomed by the head of a woman",2.7
386,"You hear speech, music, inside, small room, silence, and narration, monologue and see a dog being groomed by a person using scissors",2.7
387,"You hear speech, music, inside, small room, silence, and narration, monologue and see a woman is putting grooming on a horse's fur",2.7
388,"You hear speech, music, inside, small room, silence, and narration, monologue and see the dog is being held by a lady",2.7
389,"You hear speech, music, inside, small room, silence, and narration, monologue and see an image of a person shearing the fur of a horse",2.7
390,"You hear speech, music, inside, small room, silence, and narration, monologue and see the dog is grooming the persons hand with the scissors",2.7
391,"You hear speech, music, inside, small room, silence, and narration, monologue and see a man brushing his dog's hair with an animal clipper",2.7
392,"You hear speech, music, inside, small room, silence, and narration, monologue and see someone is trimming a horse with the help of scissors",2.7
393,"You hear speech, music, inside, small room, silence, and narration, monologue and see the dog is being groomed by its owner",2.7
394,"You hear speech, music, inside, small room, silence, and narration, monologue and see the dog is getting his hair cut by the owner",2.7
395,"You hear speech, music, inside, small room, silence, and narration, monologue and see an animal getting its ears brushed with some scissors",2.7
396,"You hear music, speech, silence, musical instrument, and inside, small room and see a man shears down the mane of a dog",3.15
397,"You hear music, speech, silence, musical instrument, and inside, small room and see two large dogs being groomed by people",3.15
398,"You hear music, speech, silence, musical instrument, and inside, small room and see the possy being combed by a dog with a knife",3.15
399,"You hear music, speech, silence, musical instrument, and inside, small room and see a woman is grooming the fur of her dog",3.15
400,"You hear music, speech, silence, musical instrument, and inside, small room and see a close up of a person cutting something with scissors",3.15
401,"You hear music, speech, silence, musical instrument, and inside, small room and see a person shearing a horse with scissors",3.15
402,"You hear music, speech, silence, musical instrument, and inside, small room and see this man is getting his hair dried by the horse",3.15
403,"You hear music, speech, silence, musical instrument, and inside, small room and see the person is giving the small animal a bit",3.15
404,"You hear music, speech, silence, musical instrument, and inside, small room and see two hands grooming a small dog in front of a large dog",3.15
405,"You hear music, speech, silence, musical instrument, and inside, small room and see someone holding a small animal up to its ears",3.15
406,"You hear music, speech, silence, musical instrument, and inside, small room and see woman shaving the mane of a horse with a trimmer",3.15
407,"You hear music, speech, silence, musical instrument, and inside, small room and see a close up of a person petting a horse",3.15
408,"You hear music, speech, female speech, woman speaking, narration, monologue, and mosquito and see a lady cutting a small dog hair",3.0
409,"You hear music, speech, female speech, woman speaking, narration, monologue, and mosquito and see a person is cutting a dog's hair with scissors",3.0
410,"You hear music, speech, female speech, woman speaking, narration, monologue, and mosquito and see this is someone shaving a horse's fur",3.0
411,"You hear music, speech, female speech, woman speaking, narration, monologue, and mosquito and see a dog getting its teeth brushed by someone",3.0
412,"You hear music, speech, female speech, woman speaking, narration, monologue, and mosquito and see a dog is grooming another dog's hair with scissors",3.0
413,"You hear music, speech, female speech, woman speaking, narration, monologue, and mosquito and see a woman cutting an animal's hair with scissors",3.0
414,"You hear music, speech, female speech, woman speaking, narration, monologue, and mosquito and see the dog is grooming his large dog's long blonde hair",3.0
415,"You hear music, speech, female speech, woman speaking, narration, monologue, and mosquito and see the owner is grooming the small dog",3.0
416,"You hear music, speech, female speech, woman speaking, narration, monologue, and mosquito and see a close up of two dogs being handled by another person",3.0
417,"You hear music, speech, female speech, woman speaking, narration, monologue, and mosquito and see a person holding something for the dog to brush",3.0
418,"You hear music, speech, female speech, woman speaking, narration, monologue, and mosquito and see a person holding some silver beads next to a small brown horse",3.0
419,"You hear music, speech, female speech, woman speaking, narration, monologue, and mosquito and see a person is grooming a horse's fur with scissors",3.0
420,"You hear music, musical instrument, speech, ringtone, and background music and see dog with long blonde hair getting his groomed",2.7
421,"You hear music, musical instrument, speech, ringtone, and background music and see a pair of hands holding metal scissors with a dog on a leash",2.7
422,"You hear music, musical instrument, speech, ringtone, and background music and see someone who is petting a rodent with their hands",2.7
423,"You hear music, musical instrument, speech, ringtone, and background music and see two paws being touched by two dogs",2.7
424,"You hear music, musical instrument, speech, ringtone, and background music and see a person is grooming the head of a possy",2.7
425,"You hear music, musical instrument, speech, ringtone, and background music and see two men with long hair are shearing a sheep",2.7
426,"You hear music, musical instrument, speech, ringtone, and background music and see a dog has it's nose shaved off by a woman",2.7
427,"You hear music, musical instrument, speech, ringtone, and background music and see a woman is grooming a horse's fur with tools",2.7
428,"You hear music, musical instrument, speech, ringtone, and background music and see two people sheering down and giving a horse something",2.7
429,"You hear music, musical instrument, speech, ringtone, and background music and see someone holding something to a horse's tail while it is standing on some mud",2.7
430,"You hear music, musical instrument, speech, ringtone, and background music and see there is a person giving the animal some grooming",2.7
431,"You hear music, musical instrument, speech, ringtone, and background music and see the animal is getting its mane shaved",2.7
432,"You hear music, background music, silence, theme music, and soundtrack music and see a person holds a hair dryer in front of a horse",2.8
433,"You hear music, background music, silence, theme music, and soundtrack music and see someone is putting their horse's muzzles in a horse's bridle",2.8
434,"You hear music, background music, silence, theme music, and soundtrack music and see the horse has its hair shaved and a person holds the shears",2.8
435,"You hear music, background music, silence, theme music, and soundtrack music and see a close up of a horse being groomed",2.8
436,"You hear music, background music, silence, theme music, and soundtrack music and see a man is shaving the nose of a small brown dog",2.8
437,"You hear music, background music, silence, theme music, and soundtrack music and see a dog with a person holding it up to the other",2.8
438,"You hear music, background music, silence, theme music, and soundtrack music and see two hands holding a dog while it is getting a vaccium",2.8
439,"You hear music, background music, silence, theme music, and soundtrack music and see a close up of a person holding a dog's ear",2.8
440,"You hear music, background music, silence, theme music, and soundtrack music and see an adult holding the ears of a dog in his hands",2.8
441,"You hear music, background music, silence, theme music, and soundtrack music and see someone is peeling a pet dog's feather with scissors",2.8
442,"You hear music, background music, silence, theme music, and soundtrack music and see there is a person that is cutting some wool with scissors",2.8
443,"You hear music, background music, silence, theme music, and soundtrack music and see a couple of men with long hair cutting another mans long hair",2.8
444,"You hear music, speech, animal, female speech, woman speaking, and narration, monologue and see a man cutting a mans hair with scissors",3.0
445,"You hear music, speech, animal, female speech, woman speaking, and narration, monologue and see someone is cutting something with an animal shears",3.0
446,"You hear music, speech, animal, female speech, woman speaking, and narration, monologue and see a dog grooming someones blond hair with scissors",3.0
447,"You hear music, speech, animal, female speech, woman speaking, and narration, monologue and see someone cutting another mans fur with shears",3.0
448,"You hear music, speech, animal, female speech, woman speaking, and narration, monologue and see a person cuts his dogs hair with scissors",3.0
449,"You hear music, speech, animal, female speech, woman speaking, and narration, monologue and see a woman sitting down cutting someone's hair with scissors",3.0
450,"You hear music, speech, animal, female speech, woman speaking, and narration, monologue and see a person cutting up hair with scissors in front of them",3.0
451,"You hear music, speech, animal, female speech, woman speaking, and narration, monologue and see a man is cutting something next to another man",3.0
452,"You hear music, speech, animal, female speech, woman speaking, and narration, monologue and see a man at a hair dresser cutting a persons hair",3.0
453,"You hear music, speech, animal, female speech, woman speaking, and narration, monologue and see a woman with blond hair is cutting her own long hair",3.0
454,"You hear music, speech, animal, female speech, woman speaking, and narration, monologue and see someone is cutting another persons hair with scissors",3.0
455,"You hear music, speech, animal, female speech, woman speaking, and narration, monologue and see a person trimming the side of their head on top of a santa",3.0
456,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see someone cutting someones hair with scissors and a shear",2.7
457,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see the woman is cutting the man's hair with a pair of scissors",2.7
458,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see a person is brushing his dog's hair while someone is tying him",2.7
459,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see the scissors are being used to cut a man's hair",2.7
460,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see man shaves blonde hair using scissors to trim it",2.7
461,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see the person is getting their hair cut by an old man",2.7
462,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see a man getting his haircut by another person",2.7
463,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see a man with a small dog is cutting his hair",2.7
464,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see a dog being held by two people while they get their haircuts done",2.7
465,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see a man getting his hair cut while someone else cuts the beard",2.7
466,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see this is an image of someones hands being trimming their hair",2.7
467,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see the hands of a barber who is shaving a dog's hair",2.7
468,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see a man wearing a white coat is doing a haircut",2.8
469,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see two hands holding some scissors while working with a dog",2.8
470,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see a woman who is fixing someones fur",2.8
471,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see someone cutting and trimming another person's fur",2.8
472,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see a woman cutting another persons hair with an electric shear",2.8
473,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see the person is grooming the dogs head and wearing a long white beard",2.8
474,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see a person cuts hair with a pony pooch",2.8
475,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see a dog being examined and put on by a person",2.8
476,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see a person using shears to cut something off",2.8
477,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see a person putting something in a small dog's ear",2.8
478,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see a man has an umbrella to help his dogs grow their hair",2.8
479,"You hear music, speech, female speech, woman speaking, narration, monologue, and conversation and see a man has dogs nails to brush his fur",2.8
480,"You hear music, speech, female speech, woman speaking, narration, monologue, and musical instrument and see a person is shaving another persons hair",2.5
481,"You hear music, speech, female speech, woman speaking, narration, monologue, and musical instrument and see an animal getting a hair cut at the animal farm",2.5
482,"You hear music, speech, female speech, woman speaking, narration, monologue, and musical instrument and see a man that has a dog and a key in his hands",2.5
483,"You hear music, speech, female speech, woman speaking, narration, monologue, and musical instrument and see a dog getting its face shaved and teeth brushed",2.5
484,"You hear music, speech, female speech, woman speaking, narration, monologue, and musical instrument and see two people feed a baby hedge a tiny piece of bread",2.5
485,"You hear music, speech, female speech, woman speaking, narration, monologue, and musical instrument and see a person wearing a white wig cutting something with scissors",2.5
486,"You hear music, speech, female speech, woman speaking, narration, monologue, and musical instrument and see a man that is cutting something off of a paper",2.5
487,"You hear music, speech, female speech, woman speaking, narration, monologue, and musical instrument and see there are many hands that can be used to trim something",2.5
488,"You hear music, speech, female speech, woman speaking, narration, monologue, and musical instrument and see the dog has his nose brushed up as he looks at the scissors",2.5
489,"You hear music, speech, female speech, woman speaking, narration, monologue, and musical instrument and see man in black shirt shearing off dog hair on stage",2.5
490,"You hear music, speech, female speech, woman speaking, narration, monologue, and musical instrument and see a woman in a wedding dress is holding a pair of scissors",2.5
491,"You hear music, speech, female speech, woman speaking, narration, monologue, and musical instrument and see two hands are cutting an uncutted piece of paper with scissors",2.5
492,"You hear speech, music, narration, monologue, female speech, woman speaking, and speech synthesizer and see this man is making a thing on something in his hands",2.4
493,"You hear speech, music, narration, monologue, female speech, woman speaking, and speech synthesizer and see someone using a pair of scissors to cut the yarn off the stuffing",2.4
494,"You hear speech, music, narration, monologue, female speech, woman speaking, and speech synthesizer and see an older person putting something in their fingers",2.4
495,"You hear speech, music, narration, monologue, female speech, woman speaking, and speech synthesizer and see two people that are touching a puppy in their hands",2.4
496,"You hear speech, music, narration, monologue, female speech, woman speaking, and speech synthesizer and see a man holding a cell phone in his hands",2.4
497,"You hear speech, music, narration, monologue, female speech, woman speaking, and speech synthesizer and see a couple of people that are cutting hair",2.4
498,"You hear speech, music, narration, monologue, female speech, woman speaking, and speech synthesizer and see a person is petting a dog's tail on top of a table",2.4
499,"You hear speech, music, narration, monologue, female speech, woman speaking, and speech synthesizer and see a man pets his small dog while taking care",2.4
500,"You hear speech, music, narration, monologue, female speech, woman speaking, and speech synthesizer and see someone holding scissors and taking dog hair off a persons hand",2.4
501,"You hear speech, music, narration, monologue, female speech, woman speaking, and speech synthesizer and see two hands holding metal part with small white dog and hair",2.4
502,"You hear speech, music, narration, monologue, female speech, woman speaking, and speech synthesizer and see a person cuts the ribbon on a dog's collar",2.4
503,"You hear speech, music, narration, monologue, female speech, woman speaking, and speech synthesizer and see the dog is playing with its owner while they are sitting together",2.4
504,"You hear speech, music, speech synthesizer, musical instrument, and female speech, woman speaking and see a woman cutting a persons hair with scissors",2.45
505,"You hear speech, music, speech synthesizer, musical instrument, and female speech, woman speaking and see person is doing something with a cat's foot",2.45
506,"You hear speech, music, speech synthesizer, musical instrument, and female speech, woman speaking and see someone putting an ear clips on a dog",2.45
507,"You hear speech, music, speech synthesizer, musical instrument, and female speech, woman speaking and see a person getting something off of their shoe",2.45
508,"You hear speech, music, speech synthesizer, musical instrument, and female speech, woman speaking and see a person is grooming the dog with a comb",2.45
509,"You hear speech, music, speech synthesizer, musical instrument, and female speech, woman speaking and see a person cutting metal with scissors next to white fluffy dog",2.45
510,"You hear speech, music, speech synthesizer, musical instrument, and female speech, woman speaking and see someone is giving something to a small dog",2.45
511,"You hear speech, music, speech synthesizer, musical instrument, and female speech, woman speaking and see dog getting his nose brushed by another man",2.45
512,"You hear speech, music, speech synthesizer, musical instrument, and female speech, woman speaking and see a person is holding up two little animals",2.45
513,"You hear speech, music, speech synthesizer, musical instrument, and female speech, woman speaking and see the person is brushing his dog's hair with silver scissors",2.45
514,"You hear speech, music, speech synthesizer, musical instrument, and female speech, woman speaking and see a person brushing their teeth with their dog",2.45
515,"You hear speech, music, speech synthesizer, musical instrument, and female speech, woman speaking and see the dog is getting his nose brushed by a person",2.45
516,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see a dog and a person holding three smaller dogs",2.45
517,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see a man giving a cat a bath with their face and paws",2.45
518,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see a woman getting her hair brushed by someone with scissors",2.45
519,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see a man holding scissors to the front of a cat",2.45
520,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see an old dog getting his nose brushed by a mans hand",2.45
521,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see a person with some furry stuff on his fingers",2.45
522,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see a man holds out his hand as a puppy is blow drying its hair",2.45
523,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see a dog is getting his hair cut and ready to give an extra dose",2.45
524,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see a cat is getting his hair brushed and it's owner holding it",2.45
525,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see a man holding a cat out to its head",2.45
526,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see a person is holding a small dog that has long hair",2.45
527,"You hear speech, music, female speech, woman speaking, narration, monologue, and conversation and see a close up of a dog's grooming process in the mirror",2.45
528,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a person holding a pair of scissors while petting a dog",2.3
529,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a dog is grooming its fur from a human's hand",2.3
530,"You hear speech, music, speech synthesizer, female speech, woman speaking, and narration, monologue and see a dog sitting on top of a bed playing with someones hands",2.3
